,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-3940-3p,3.171023937,-0.864687168,0.547121259,-1.580430581,0.114008293,0.329981749
hsa-miR-3940-5p,0.365047611,0.192665403,0.684206895,0.281589392,0.778258375,NA
hsa-miR-3941,0.34878131,0.032374828,0.729303671,0.044391423,0.964592398,NA
hsa-miR-3942-3p,0.52008477,-0.245351812,0.752890979,-0.325879601,0.74451545,NA
hsa-miR-3942-5p,1.357123426,-0.154596741,0.697020813,-0.221796448,0.824472344,0.921023881
hsa-miR-3943,24.04542305,0.754509715,0.431783861,1.747424541,0.080563724,0.268761136
hsa-miR-3944-3p,2.101970558,0.388575232,0.674749653,0.575880595,0.564695892,0.789421809
hsa-miR-3944-5p,0.344020178,0.026201207,0.692431225,0.037839436,0.969815702,NA
hsa-miR-3960,110.7167598,0.908781085,0.351895693,2.582529719,0.009807891,0.055473074
hsa-miR-3972,0.170908788,0.224405523,0.580201967,0.386771393,0.698925457,NA
hsa-miR-3974,0.089474647,0,0.520432705,0,1,NA
hsa-miR-3975,0.094469028,0,0.520432705,0,1,NA
hsa-miR-3976,13.03441371,-2.053553822,0.661136331,-3.106097373,0.001895743,0.014888222
hsa-miR-3978,0.103110595,0,0.520432705,0,1,NA
hsa-miR-409-3p,628.5334602,0.79038242,0.335148861,2.358302568,0.018358723,0.087737616
hsa-miR-409-5p,14.11757934,0.078022693,0.367286649,0.212429973,0.831771605,0.923940891
hsa-miR-410-3p,1945.700769,0.48447198,0.371014805,1.305802287,0.191619802,0.456114317
hsa-miR-410-5p,0.564269632,0.014391451,0.752455524,0.019125982,0.984740604,NA
hsa-miR-411-3p,21.82342682,0.311081417,0.437606935,0.710869487,0.477165116,0.737944279
hsa-miR-411-5p,1345.61325,-0.494098702,0.399839515,-1.235742551,0.216554276,0.495382972
hsa-miR-412-3p,0.330912806,0.516174947,0.682027049,0.756824744,0.449154867,NA
hsa-miR-412-5p,13.56533947,-1.077460423,0.672172211,-1.602952941,0.108945044,0.319831522
hsa-miR-421,2734.453529,0.483325076,0.108961002,4.435762052,9.17E-06,0.000235675
hsa-miR-422a,0.46873773,0.460246722,0.743512216,0.619017028,0.535905141,NA
hsa-miR-423-3p,3415.275379,0.082657463,0.180827547,0.457106589,0.647594435,0.827531838
hsa-miR-423-5p,1027.720513,0.064585638,0.174723582,0.369644651,0.711647277,0.86110019
hsa-miR-424-3p,17.50894445,0.231864781,0.371752954,0.623706627,0.53282027,0.770040727
hsa-miR-424-5p,304.594061,1.003602513,0.371180087,2.703815612,0.006854832,0.04157587
hsa-miR-425-3p,139.1845724,0.371785598,0.122564678,3.033382899,0.002418285,0.017748488
hsa-miR-425-5p,790.7539015,-0.257191414,0.146228174,-1.758836257,0.078605325,0.264755418
hsa-miR-4251,0.10062381,0,0.520432705,0,1,NA
hsa-miR-4252,0.188938056,0,0.520432705,0,1,NA
hsa-miR-4254,1.685294629,0.29629739,0.699809241,0.423397366,0.672005366,0.840347481
hsa-miR-4255,0.20392061,0.12856797,0.595740246,0.215812127,0.829134195,NA
hsa-miR-4256,0.12365957,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4257,0.147267718,0,0.520432705,0,1,NA
hsa-miR-4258,0.322451239,0.456026288,0.728132058,0.626296127,0.531120726,NA
hsa-miR-4259,5.897289126,-0.812664415,0.519574528,-1.56409595,0.117795037,0.33698673
hsa-miR-4260,0.100076135,0,0.520432705,0,1,NA
hsa-miR-4261,0.544809655,-0.408418893,0.746876251,-0.546836096,0.584491342,NA
hsa-miR-4265,0.415509283,0.253639018,0.732470797,0.346278677,0.729133292,NA
hsa-miR-4267,0.28238423,0.024396342,0.678065413,0.035979335,0.971298837,NA
hsa-miR-4268,0.199022423,0.175908273,0.665303458,0.264403064,0.791469351,NA
hsa-miR-4269,0.230608394,0,0.520432705,0,1,NA
hsa-miR-4270,0.243353234,-0.102073233,0.611939344,-0.166802861,0.867525168,NA
hsa-miR-4271,1.027110345,1.315186994,0.752700889,1.747290342,0.080586988,0.268761136
hsa-miR-4273,0.361960539,0.025084604,0.675920168,0.037111785,0.970395875,NA
hsa-miR-4274,0.08386754,0,0.520432705,0,1,NA
hsa-miR-4276,0.171859388,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4277,0.34878131,0.032374828,0.729303671,0.044391423,0.964592398,NA
hsa-miR-4279,0.390664789,0.026657029,0.72621147,0.036706979,0.970718644,NA
hsa-miR-4280,0.351656682,0.241685013,0.72534914,0.333198179,0.738984693,NA
hsa-miR-4281,0.487004354,-0.792212746,0.729099545,-1.086563216,0.277229889,NA
hsa-miR-4283,0.099473151,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4284,4230.739806,-0.114696756,0.350141309,-0.327572765,0.743234717,0.87947064
hsa-miR-4286,32.66999166,-0.130473139,0.283911175,-0.459556192,0.64583481,0.82690999
hsa-miR-4287,0.213910419,-0.093944208,0.593178412,-0.158374287,0.874161874,NA
hsa-miR-4289,1.838497229,0.094049756,0.728643,0.129075221,0.897298129,0.953722918
hsa-miR-429,36.43855249,0.288915401,0.280974664,1.028261401,0.303826882,0.593848944
hsa-miR-4290,0.273965997,0,0.687048908,0,1,NA
hsa-miR-4291,0.598307705,0.535193359,0.751675583,0.712000457,0.476464493,NA
hsa-miR-4292,0.150129547,-0.084622824,0.56956016,-0.148575743,0.881888415,NA
hsa-miR-4293,0.160743208,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4294,0.124962636,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4295,0.08386754,0,0.520432705,0,1,NA
hsa-miR-4296,1.381980312,0.766275167,0.729710558,1.050108373,0.29366829,0.585911005
hsa-miR-4297,0.806717568,0.080016892,0.75368497,0.106167557,0.915449411,NA
hsa-miR-4298,0.733991215,-0.340254891,0.746740288,-0.455653587,0.648639102,NA
hsa-miR-4299,0.126591606,0,0.520432705,0,1,NA
hsa-miR-4300,0.402198502,0.428253881,0.718832365,0.595763215,0.551333421,NA
hsa-miR-4301,6330.900536,0.480944301,0.314156206,1.530908168,0.12579209,0.351704416
hsa-miR-4302,0.260898588,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4303,0.208053974,0.127403836,0.593681734,0.214599556,0.83007954,NA
hsa-miR-4305,0.194554641,-0.089967176,0.583390608,-0.154214302,0.877440766,NA
hsa-miR-4306,0.237648003,0.017211649,0.601525072,0.028613352,0.977172963,NA
hsa-miR-4307,0.252950961,0,0.520432705,0,1,NA
hsa-miR-4308,0.12365957,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4309,0.340078293,-0.151468078,0.696428386,-0.217492683,0.827824409,NA
hsa-miR-431-3p,99.40513605,-0.153077878,0.346616798,-0.441634332,0.658753836,0.835863616
hsa-miR-431-5p,6.882493592,-0.370703007,0.502580594,-0.737599126,0.460758087,0.72587576
hsa-miR-4311,0.186451271,0,0.583114195,0,1,NA
hsa-miR-4312,0.250808663,0.234399263,0.720472458,0.325341046,0.744922969,NA
hsa-miR-4313,0.584469462,0.034256059,0.749060162,0.045732053,0.963523816,NA
hsa-miR-4314,0.094469028,0,0.520432705,0,1,NA
hsa-miR-4315,0.357449046,0.442688076,0.724586808,0.610952437,0.541231069,NA
hsa-miR-4316,0.130483881,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4317,0.762279641,0.474970645,0.745045277,0.637505745,0.523795469,NA
hsa-miR-4318,18.09092214,0.026003724,0.361841108,0.071865034,0.942709317,0.969441691
hsa-miR-4319,0.107932345,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-432-3p,3.107725146,-0.116669978,0.580442086,-0.201001927,0.840697067,0.925109519
hsa-miR-432-5p,239.2187133,0.347671492,0.305228583,1.139052866,0.254681105,0.539828506
hsa-miR-4320,0.419900855,-0.187899275,0.722677156,-0.260004448,0.794860343,NA
hsa-miR-4322,1.523693408,0.744696464,0.739571815,1.00692921,0.313968794,0.604643093
hsa-miR-4323,0.505368598,-0.451774131,0.749547631,-0.60272905,0.546688953,NA
hsa-miR-4324,3.486610439,0.032024407,0.562227293,0.056959894,0.954577143,0.975019289
hsa-miR-4326,12.56701959,0.985333689,0.39323494,2.505712461,0.012220495,0.064947719
hsa-miR-4327,0.331960173,-0.142240449,0.684004811,-0.20795241,0.835266126,NA
hsa-miR-4328,0.116629218,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4329,0.16287333,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-433-3p,168.8924541,0.374195486,0.381032104,0.982057631,0.326071457,0.617582345
hsa-miR-433-5p,7.681102223,0.078137349,0.493890387,0.158207875,0.874292998,0.944788139
hsa-miR-4330,0.387642369,0.453862044,0.725287006,0.625768889,0.531466541,NA
hsa-miR-4417,4.005173896,0.162552601,0.539456814,0.301326439,0.763165582,0.883903104
hsa-miR-4419a,44.40936525,0.388848465,0.321600949,1.209102356,0.226623524,0.504380515
hsa-miR-4419b,3.607429704,0.218781724,0.610083161,0.358609675,0.719887108,0.8658895
hsa-miR-4420,0.221065023,0.127950392,0.594650548,0.215169047,0.829635522,NA
hsa-miR-4421,6.761221267,0.414506478,0.453950458,0.913109505,0.361184952,0.6510834
hsa-miR-4422,0.45227403,-0.19967307,0.725160278,-0.275350258,0.783047156,NA
hsa-miR-4423-3p,0.97511452,-1.548644124,0.752418249,-2.05822244,0.039568785,0.1574553
hsa-miR-4423-5p,1.463706848,-1.129782684,0.742539137,-1.521512642,0.128131241,0.354228297
hsa-miR-4424,2.231111579,-0.660047971,0.615010557,-1.07323031,0.283167794,0.573310165
hsa-miR-4425,0.111107973,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4426,4.696842829,-0.13180459,0.56629753,-0.232747951,0.815957132,0.914613767
hsa-miR-4427,0.155370381,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-4428,0.485771745,0.038961797,0.752673162,0.051764563,0.958716292,NA
hsa-miR-4429,0.767092048,1.167978622,0.75029265,1.556697407,0.119542345,NA
hsa-miR-4430,2.902158973,0.799044264,0.693477097,1.152228772,0.249227077,0.535360604
hsa-miR-4431,2.098583493,-0.307912251,0.657356143,-0.468410091,0.639491353,0.824783304
hsa-miR-4432,0.093930831,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4433a-3p,2.491993462,-2.315482075,0.728680064,-3.17763884,0.001484796,0.01280247
hsa-miR-4433a-5p,1.040314055,0.155814353,0.751878094,0.207233532,0.835827481,0.925109519
hsa-miR-4433b-3p,0.093403967,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4433b-5p,0.940082064,-0.367799615,0.737521385,-0.498696882,0.617992942,NA
hsa-miR-4434,0.088947783,0,0.520432705,0,1,NA
hsa-miR-4435,0.136225228,0,0.520432705,0,1,NA
hsa-miR-4436a,0.223908923,0.023915586,0.673940287,0.03548621,0.971692043,NA
hsa-miR-4436b-3p,0.180795786,-0.091081445,0.586175099,-0.155382658,0.876519655,NA
hsa-miR-4436b-5p,0.281276962,-0.209687694,0.601337791,-0.348702007,0.727313038,NA
hsa-miR-4437,0.177761326,-0.090480175,0.584676702,-0.15475249,0.877016448,NA
hsa-miR-4438,0.30756723,-0.374992906,0.721268698,-0.519907362,0.603128144,NA
hsa-miR-4440,0.72977642,0.309069807,0.753594382,0.410127536,0.681712394,NA
hsa-miR-4443,7.069337987,0.639478584,0.469381693,1.362385012,0.173076411,0.432209991
hsa-miR-4444,1.365623368,1.155009754,0.707710116,1.632037932,0.102671496,0.30952067
hsa-miR-4445-5p,0.259763185,0.024018155,0.674831198,0.035591352,0.971608204,NA
hsa-miR-4446-3p,4.71779212,0.33654365,0.525056596,0.640966426,0.521544497,0.770040727
hsa-miR-4446-5p,0.226688552,0,0.598851028,0,1,NA
hsa-miR-4447,0.15882642,0.117110341,0.574630324,0.203801184,0.838508867,NA
hsa-miR-4448,1379.330689,-0.449225496,0.409568907,-1.096825193,0.272717815,0.558573199
hsa-miR-4449,3.478160178,0.30611632,0.665256625,0.460147721,0.645410193,0.82690999
hsa-miR-4450,0.344414663,0.026278864,0.723976829,0.036297935,0.971044797,NA
hsa-miR-4451,3.001534072,-0.392468177,0.578725713,-0.678159218,0.497670747,0.752861504
hsa-miR-4452,0.753620584,0.422507816,0.748280323,0.564638415,0.57231973,NA
hsa-miR-4454,349.1430585,0.457757078,0.208507329,2.195400426,0.028134887,0.122148997
hsa-miR-4455,0.246385731,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4456,0.100076135,0,0.520432705,0,1,NA
hsa-miR-4458,0.188016963,0.232948439,0.588653048,0.395731305,0.692303259,NA
hsa-miR-4459,14.94423533,1.08189719,0.420274394,2.574263873,0.010045363,0.056407317
hsa-miR-4460,0.115719827,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4461,15.75290313,-1.311225425,0.396320102,-3.308500928,0.000937969,0.008695605
hsa-miR-4463,1.203326636,0.213617905,0.7208784,0.296330012,0.766978068,0.883903104
hsa-miR-4464,0.260967762,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-4466,1.20096206,-0.203112871,0.734686785,-0.276461855,0.782193354,0.89260268
hsa-miR-4467,0.313553246,0.18564703,0.676614498,0.274376371,0.7837954,NA
hsa-miR-4468,0.574116826,0.685788112,0.728887053,0.940870206,0.346771377,NA
hsa-miR-4469,0.314239395,0.341419803,0.673203288,0.507157064,0.612044618,NA
hsa-miR-4470,0.54675376,1.032729158,0.751706965,1.373845402,0.169489683,NA
hsa-miR-4472,4.545778402,0.811115923,0.572132376,1.417706737,0.156276402,0.404133763
hsa-miR-4473,0.899821901,-0.046532692,0.74107118,-0.062791124,0.949932834,NA
hsa-miR-4474-3p,1.932791294,0.51874114,0.71689799,0.723591288,0.469316692,0.732490482
hsa-miR-4476,0.172154219,-0.089348873,0.581831063,-0.153564975,0.877952755,NA
hsa-miR-4477a,0.322461046,0.026593963,0.695330056,0.038246532,0.969491121,NA
hsa-miR-4477b,1.309038158,0.477207047,0.741962219,0.643168932,0.52011449,0.770040727
hsa-miR-4478,0.202696204,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4479,1.001405207,1.91403632,0.73267264,2.612403159,0.008990816,0.052008116
hsa-miR-448,14.11095317,-0.285694291,0.567110515,-0.503771812,0.614421738,0.812883185
hsa-miR-4481,0.309670547,0.026291088,0.693101633,0.037932515,0.969741489,NA
hsa-miR-4482-3p,2.156463572,0.042787811,0.752904918,0.056830298,0.954680379,0.975019289
hsa-miR-4482-5p,0.575587387,0.783228456,0.731530708,1.070670646,0.284317546,NA
hsa-miR-4483,0.139786552,0,0.562598915,0,1,NA
hsa-miR-4484,2.635396648,-1.191727713,0.624046821,-1.909676761,0.056174845,0.206141618
hsa-miR-4485-3p,168.6620693,-0.133064067,0.400706828,-0.33207337,0.739833858,0.877129949
hsa-miR-4485-5p,75.51971966,0.317774355,0.51108381,0.621765647,0.534095978,0.770040727
hsa-miR-4486,1.350363713,0.550794739,0.720329905,0.764642334,0.444484554,0.722374886
hsa-miR-4487,0.938375428,0.229095519,0.737371871,0.310691969,0.756034803,NA
hsa-miR-4488,57.78141098,1.756927908,0.422925165,4.154228814,3.26E-05,0.000566809
hsa-miR-4489,0.378193368,-0.387060034,0.729382545,-0.530668079,0.59564881,NA
hsa-miR-4490,0.15183084,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4491,0.444306079,-0.155659933,0.701620902,-0.221857604,0.824424735,NA
hsa-miR-4492,31.30913279,0.588475398,0.535522035,1.098881765,0.271819641,0.558573199
hsa-miR-4493,0.295589164,0,0.520432705,0,1,NA
hsa-miR-4494,0.411000223,-0.210068196,0.745908733,-0.281627211,0.778229373,NA
hsa-miR-4495,0.306370116,-0.197818127,0.742190753,-0.26653273,0.789828956,NA
hsa-miR-4496,4.25888308,1.376199098,0.574486407,2.395529436,0.016596382,0.080882761
hsa-miR-4497,24.38319763,-1.051475631,0.539893946,-1.947559589,0.051467683,0.193474553
hsa-miR-4498,0.364797581,0.250270162,0.730572928,0.34256698,0.731924246,NA
hsa-miR-4499,2.062304576,-0.457841346,0.733162676,-0.624474433,0.532316056,0.770040727
hsa-miR-449a,8.442165962,-0.334327182,0.537457512,-0.622053232,0.533906866,0.770040727
hsa-miR-449b-3p,0.118206612,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-449b-5p,1.210622868,-0.958545469,0.741986243,-1.291864207,0.196404175,0.461836192
hsa-miR-449c-3p,0.345751944,0.036082488,0.743147608,0.048553595,0.961275052,NA
hsa-miR-449c-5p,1.563038873,-0.753096022,0.681161746,-1.105605279,0.268897404,0.554432273
hsa-miR-4500,0.625798533,0.741849919,0.753248453,0.984867496,0.324689161,NA
hsa-miR-4501,1.061919312,-0.005342958,0.752502125,-0.007100256,0.994334863,0.996481785
hsa-miR-4502,0.388016842,0.03256243,0.73014747,0.044597059,0.964428487,NA
hsa-miR-4504,0.875209361,-0.14757576,0.742414708,-0.198778066,0.842436354,NA
hsa-miR-4505,0.168383923,0.224722399,0.580520947,0.38710472,0.698678683,NA
hsa-miR-4506,0.38750063,-0.10815867,0.624962432,-0.173064274,0.862600906,NA
hsa-miR-4507,0.119355529,-0.067850037,0.520432705,-0.130372354,0.896271838,NA
hsa-miR-4508,33.68419562,-0.125080834,0.606160783,-0.206349268,0.836518096,0.925109519
hsa-miR-4509,0.245840019,-0.102464117,0.612801324,-0.167206096,0.867207888,NA
hsa-miR-450a-2-3p,0.422581283,-0.157562214,0.681030318,-0.23135859,0.817036233,NA
hsa-miR-450a-5p,30.38986122,0.505378248,0.371439998,1.360591888,0.173642697,0.432209991
hsa-miR-450b-5p,41.3340184,0.475813254,0.305622805,1.556864364,0.119502692,0.339651272
hsa-miR-4510,161.4711811,-0.63560064,0.410511675,-1.548313188,0.121546911,0.342945861
hsa-miR-4511,1.783715146,-0.098207827,0.682740376,-0.143843591,0.88562398,0.945432353
hsa-miR-4512,2.706278582,-0.583525923,0.642186965,-0.908654262,0.363532654,0.652494648
hsa-miR-4513,1.760124534,-1.798529405,0.740410964,-2.429096126,0.015136519,0.076176847
hsa-miR-4515,1.10137947,0.891049352,0.735415092,1.211627775,0.225654898,0.503132891
hsa-miR-4516,36.17109829,1.60658176,0.449835156,3.571489995,0.000354956,0.004015237
hsa-miR-4517,0.219958528,-0.133877422,0.67151323,-0.199366767,0.841975855,NA
hsa-miR-4518,0.133652581,0,0.520432705,0,1,NA
hsa-miR-4519,0.23425558,0,0.722545342,0,1,NA
hsa-miR-451a,5617.277669,-0.411001694,0.248379611,-1.654732018,0.097978869,0.30012146
hsa-miR-451b,0.117141551,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-452-3p,3.816475999,-0.616164878,0.533628674,-1.154669732,0.248225699,0.534140117
hsa-miR-452-5p,20.91247491,-1.121429607,0.394835768,-2.840243204,0.004507915,0.029883115
hsa-miR-4520-2-3p,0.492033846,0.2042358,0.695746068,0.293549341,0.769102291,NA
hsa-miR-4520-3p,1.172034888,0.472760395,0.730479985,0.647191443,0.517508049,0.770040727
hsa-miR-4520-5p,0.472998091,0.022384356,0.730700447,0.030634108,0.975561341,NA
hsa-miR-4521,1.191197971,0.535851636,0.724716584,0.739394748,0.459667331,0.72587576
hsa-miR-4522,0.527943749,0.300548208,0.753654417,0.398787828,0.690049546,NA
hsa-miR-4523,1.733760502,1.345345269,0.677605495,1.985440317,0.047095504,0.18203372
hsa-miR-4524a-3p,1.810069563,0.241753995,0.719775911,0.335873974,0.736965904,0.874570702
hsa-miR-4524a-5p,1.467818172,1.046492609,0.684933315,1.527875175,0.126543533,0.352788658
hsa-miR-4524b-3p,0.654745374,-1.010290573,0.752340027,-1.342864312,0.179315914,NA
hsa-miR-4524b-5p,0.208211665,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4525,2.570229329,0.267118333,0.615407814,0.434050928,0.664251459,0.837853629
hsa-miR-4526,1.123121685,0.694583332,0.705289475,0.984820214,0.32471239,0.616903507
hsa-miR-4527,0.278126643,-0.381052308,0.722189928,-0.527634481,0.597753056,NA
hsa-miR-4528,0.123508771,0.011980696,0.520432705,0.023020644,0.981633806,NA
hsa-miR-4529-3p,1.376687909,0.712028593,0.690630902,1.030982816,0.302548878,0.593848944
hsa-miR-4529-5p,0.237290441,0.171642161,0.520432705,0.329806639,0.741546071,NA
hsa-miR-4530,0.239764785,-0.14768077,0.520432705,-0.283765352,0.776590209,NA
hsa-miR-4531,0.315178158,0.376327036,0.692928236,0.543096697,0.587063227,NA
hsa-miR-4532,307.9528809,0.798548143,0.421135806,1.896177268,0.057936608,0.210105405
hsa-miR-4533,0.250205683,-0.173741369,0.720958411,-0.240986673,0.809565445,NA
hsa-miR-4534,0.239695612,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4535,0.15183084,0.091811429,0.520432705,0.176413641,0.859968989,NA
hsa-miR-4536-3p,0.603413926,0.307653312,0.748588202,0.410978041,0.681088637,NA
hsa-miR-4536-5p,0.137193094,0,0.520432705,0,1,NA
hsa-miR-4537,0.427171043,0.460590198,0.73070184,0.630339453,0.528472516,NA
hsa-miR-4538,0.367093394,0.192585333,0.684122846,0.281506946,0.778321601,NA
hsa-miR-4539,0.509088087,0.53505784,0.751869024,0.711637031,0.47668957,NA
hsa-miR-454-3p,867.8792721,0.081278894,0.205523274,0.395472943,0.692493886,0.84899774
hsa-miR-454-5p,34.26286941,-0.016143792,0.245000706,-0.065892841,0.947463141,0.971898546
hsa-miR-4540,2.470762474,0.953138745,0.739434877,1.289009723,0.197394706,0.461836192
hsa-miR-455-3p,58.34548421,-1.019155973,0.358533143,-2.842571163,0.004475124,0.029883115
hsa-miR-455-5p,173.3474828,-1.083919256,0.210625859,-5.146183201,2.66E-07,1.09E-05
hsa-miR-4632-3p,0.299428835,0.031490331,0.725114092,0.043428105,0.965360274,NA
hsa-miR-4633-3p,0.100076135,0,0.520432705,0,1,NA
hsa-miR-4633-5p,0.08386754,0,0.520432705,0,1,NA
hsa-miR-4634,0.449912771,-0.683331988,0.749108098,-0.912194101,0.361666549,NA
hsa-miR-4635,0.48502853,-0.721789961,0.753076911,-0.958454508,0.33783362,NA
hsa-miR-4636,6.492787719,1.468357059,0.465009194,3.157694684,0.00159022,0.01361626
hsa-miR-4638-3p,2.361205495,0.337223831,0.682081962,0.494403679,0.621021116,0.815340428
hsa-miR-4638-5p,0.426314359,0.467399177,0.730423934,0.639901234,0.522236811,NA
hsa-miR-4639-3p,0.748704169,0.554033589,0.750502626,0.738216723,0.460382762,NA
hsa-miR-4639-5p,1.706010435,1.493600856,0.71511097,2.088628087,0.036741215,0.150006351
hsa-miR-4640-3p,22.66268606,1.468608858,0.301401925,4.872592826,1.10E-06,3.77E-05
hsa-miR-4640-5p,2.712354847,-0.294881534,0.59395038,-0.496475031,0.619559299,0.815340428
